frames_Epsilon,AvgRewardEpsilon(10),StdRewardEpsilon(10)
487080,-266.95442894993073,290.28626357780735
489844,40.29046233182904,304.9164204400539
492533,-33.74938162129401,263.8085858807777
495098,19.51248254408275,306.9694101333837
497006,18.9169805053709,249.02442437598003
500158,137.2739421533467,161.89193529654605
503941,145.4958953733321,188.1185831101619
506351,159.05612130488282,129.5681641431478
508752,138.9814540191718,150.4267972518015
511260,178.81540827902435,121.35149038171966
514188,197.58843601072198,115.92228561275053
517562,234.5001509618637,79.11027228128205
520806,173.2609808927054,190.67440880344734
523846,127.20242054885554,244.17567968951107
527406,248.2002458031709,26.68096793198687
531202,164.83205278912087,135.03576687319318
535443,218.4596233892924,53.373038852647156
539461,174.11562187521716,187.44328262688936
543558,193.4515182776568,93.20512933265243
546741,198.1652596773128,104.80359647687341
549664,202.23244712246046,107.31686257042169
552504,203.62129693537304,130.26295221829193
556017,168.81737290411033,140.19882067340035
559241,230.92366329502238,108.07789461329743
561930,199.64556972929032,167.65503413987753
565022,211.96589581134336,137.24216046010028
567696,261.4065870743951,15.995250779509355
571055,246.34961228485955,69.32866485624088
574031,168.46115182013438,139.18504308343313
576377,233.18726512139543,79.33113920710048
579259,271.49221211511184,14.988052410712907
582565,193.3158149121317,114.16830687570359
585480,263.0945269320056,18.669626708610807
588786,255.16876675491739,22.43032633271314
591567,265.3722099806938,18.88652816805242
594191,269.8989073939488,12.131000384127866
597814,252.80476360987072,42.6933386058003
601265,261.6267816594542,25.475104663107054
604936,247.62491810951218,23.183979280748698
607305,240.78652601299422,80.60873195728655
609775,260.8466906861393,21.528022431250548
612786,254.26940867579916,36.95956760892602
616147,239.61009253453594,22.98464945756841
619411,254.36782133686046,28.473544938001204
622709,184.20264968681605,128.78417486838148
625983,187.37427466120047,151.4445341696108
628312,263.9750569529618,23.382047010511148
631054,204.333188906972,98.10163950797113
633666,228.16031241743772,130.7877100739812
636341,265.06237191439607,22.040059667749514
639081,261.0629479984656,24.741344547142532
642159,255.0541545371165,20.755167250332143
644831,256.60981479569796,25.254856253047517
647620,257.1876817630196,23.752289665066055
651409,245.9098426391517,38.80986773929142
654162,227.23514046646864,75.09003758445199
656796,189.2121779917002,150.54305896996505
660208,259.7310406273977,11.869618541303163
663291,220.98819289715925,104.71535040061796
666023,257.5048164381637,17.819443262151918
668650,125.37811704789456,203.87520582687213
671125,216.40495736000403,142.92077827917655
673282,86.84211634059302,209.84757735893393
676203,197.90926525150485,171.7947678146486
679943,247.316619025631,40.608145539987
682522,176.16866292469712,164.22451621674688
685352,109.90221211948801,174.73324157928283
688235,238.1585611890639,85.1646368259776
690683,168.7497461911387,144.1421734656755
693919,193.91340274319592,173.71655184728127
696915,233.82275043444406,109.7410287935048
700333,220.08236378601686,66.87324565970445
702943,233.8229302505023,47.1359625375662
705606,245.6447775135422,70.69032723929091
708183,212.71830186062476,98.61289746009214
711348,220.77339037814187,75.56372262626437
714274,229.57528722957403,71.24385058574798
719008,214.90314395078116,59.67742560953215
723410,256.3451442677973,29.916035991617996
726632,235.9586433549142,69.18844228146659
730130,216.36365084425015,88.89334336296513
732569,137.52892467019964,112.44128380444846
735090,184.04746169553806,135.02062175601603
737426,185.63947962675587,135.6108808496629
741293,215.42233441283042,72.73944873046965
745146,181.53384213815423,131.00901696347464
749045,175.40251191971785,134.70297742754317
751789,138.80954852752058,187.5183138117563
754574,210.63526823866908,94.16433616517237
757267,197.69563708227741,100.22410491517807
760180,158.4546318554782,145.5524324701684
763335,263.51573002189576,25.22102510251072
766483,260.58069290240076,14.075181257885475
769600,207.21676268191862,133.245689318477
772353,229.42739795329217,72.57096648854058
775482,184.20988424817997,170.8758867041313
779540,229.99217416355836,83.01580255763514
782697,208.233572800918,141.6398886615456
785946,202.3835317362046,112.10534013500637
788740,234.10315675422143,99.46858695893845
792093,254.45497968782448,19.92124368099908
795325,256.5933357323315,17.560189250177554
798413,256.3938892672887,13.328938057674444
