frames_RND,AvgRewardRND(10),StdRewardRND(10)
556330,248.33580543781835,68.86288210990628
559481,261.00713542267306,20.69804571865535
561987,267.864845066847,16.33996701331598
565495,265.7490479864168,31.650472756724096
568267,265.11159280532115,27.408639153447172
571236,272.0586781092682,19.458812706167745
573460,243.07612409690168,56.404406904052756
575794,255.8575514198882,20.198079460642337
577957,215.29635228567523,95.75847944351969
580392,174.17198638850067,131.6325457005823
582465,248.8641715286319,80.97540686814925
584434,178.34355505634366,140.6817225479059
586965,166.97938919827902,193.76740048426475
589284,149.13728394331025,152.1389931116708
592983,198.12117029044285,149.84713937064726
596445,196.55655005214118,116.10591297670175
600363,137.00170644925635,173.06908927355252
603888,195.36728989222757,127.1120103621885
607207,150.02259922115365,172.21498004406268
610059,207.95113108796468,86.66993846452802
613142,176.87126683350775,136.6602970633035
616068,193.90758395099368,186.66629487524037
618519,266.1711011883127,28.044815893382015
621050,245.6224735584438,25.50212913035551
624332,195.65162044016134,159.00615359598874
626780,184.68789142952318,112.50718080401181
629000,241.93310510427938,73.10386361211025
631061,112.37737699632528,156.69664895655376
633125,156.54696216835293,122.39546431567585
635939,135.75980131957323,149.7552276859475
638871,167.52789091368078,161.40748253853639
641460,205.7142388852298,132.1810999917207
644402,217.9086000691299,120.1969954883265
646892,213.0696890133982,111.09868711273636
649731,103.31161326163519,170.4161905385118
652822,101.99591157938035,170.6538981194935
654384,-12.161337661855695,206.45126565723544
657256,49.31507516663746,172.755496948647
660184,176.2217797842929,144.6063551302664
663434,131.75915753416453,136.89594815142314
666409,244.55704660278002,18.643613684698185
669135,275.48293970023605,25.827236470498082
671402,238.98802242394677,96.21582524309305
674107,259.89655522493524,25.747973533052036
676913,261.1588469762203,21.434763044072707
679529,236.7357912823224,60.61618791449958
682284,266.41816633287146,21.104178420773167
685090,277.07918039669465,13.026753974991253
687579,272.0740755116309,15.54642689490823
689877,243.5796240558641,75.42995825755804
692130,276.9727787179928,14.014278206201585
694473,271.53998563077164,17.390863874890364
696964,275.66640511354643,10.732578393284747
699369,267.171797277348,20.483936480004143
702449,273.3348174763013,25.29306717892377
704605,268.8031134985106,20.99894313037809
706978,269.45840052454827,20.092647927766937
709277,247.16778867978456,62.883025217841535
712136,268.59708316555646,14.136811094414332
715008,277.8496768399549,20.00216083493863
717547,255.0833952894373,63.067358941695076
720027,232.16153375512258,96.99970003486077
722303,230.5206560364947,84.40018460627721
725515,274.7756922717225,15.409316439685442
728022,205.75674629615406,159.8707497542197
730351,236.84505908076403,85.3420890183891
732712,270.18436748854737,18.607379337173594
735192,273.4730546997421,15.01010112166975
737534,228.96138781495497,160.81806087665186
739772,173.66110985378543,177.23063932427266
743662,148.31001379601284,163.28250961048263
746658,159.53360599184106,225.33589795534468
749187,182.17957581291589,124.40712397117119
752703,205.6257068614845,139.40255756290554
755525,233.53324222538564,126.71113056931802
758679,257.80802739095384,19.100799841384458
761608,273.1205347451622,17.21308673196412
763958,216.67208312197545,112.27178676648403
766423,160.41200418734587,136.2233662893293
768764,147.74895142493625,133.88641985295334
771905,197.74738991619085,100.80886007338037
774983,257.4318292151295,18.773885781235528
778454,250.84714405467503,28.158204111721727
783231,215.84692244529077,35.709948366819624
786508,155.96347879683748,167.44325661811317
790369,229.333483507695,39.31869330388129
794880,243.20713999048348,34.09930721677316
798438,183.56323234632808,113.84418260576349
