frames_Epsilon,AvgRewardEpsilon(10),StdRewardEpsilon(10)
249174,247.6174318626218,23.85787869895756
251493,172.0044975184954,139.32185336241122
254061,275.1499334104518,13.655791590569326
256945,228.9904440858159,119.22883571506047
259283,259.5474411846083,14.14010616130826
262246,241.51750992787993,58.321455403719725
264601,253.90980522907913,67.94457004764286
268321,221.5673316047966,104.36265323995706
271076,238.8080121316819,76.11664161710048
274350,217.47972283146987,91.28827009486946
277491,220.86405869426193,125.96654347278299
280528,234.70532041712653,87.37121627573397
283973,198.4532764562201,148.40845622965554
287601,223.54260548893654,133.1329388893929
290729,150.65530747320526,188.78447767510235
294044,49.73506758290889,235.84125092033565
298243,171.60232099393474,134.67120360108763
301217,203.22587141891444,159.98196576517347
305607,140.56086209955032,138.69265416024805
309560,185.24910992942358,107.75967638767247
314220,193.69952077393071,120.56908178244315
317234,195.97153935413334,139.36606517979345
320332,222.5332774415753,105.24177736596656
322631,240.9349281086022,84.56675812573414
324920,231.4714727218971,94.32065930383402
327308,213.64239871947592,163.06298532592945
329465,251.2638614686235,72.42884118069293
331759,268.30353751361804,22.10950308992142
334461,266.5289752205314,17.656005782250155
336741,268.5021340866091,14.231425480240471
338917,217.00647392250113,107.97336012806838
341307,246.45218182038988,78.72254378827259
344120,239.23464304863032,109.09692559839267
346570,242.9877850189244,79.93074121155895
349202,274.7729248002787,15.494823652642998
351754,211.2790467499523,100.87270989104684
354187,246.38199150833097,74.11173974905095
356398,270.02862149236745,18.962934452032773
358793,271.1216483451447,18.622560260194334
361052,210.46245222709862,110.9828037418572
363408,272.68165804646844,17.427076352498307
365621,195.48543999937755,142.0534272988684
367706,192.44600701095644,120.34483420238274
370204,271.1888832324993,11.520605754553273
372717,263.14308625460035,27.072466326763056
375187,257.44798694100666,11.25022051018468
378575,229.5739030070898,96.90297920100485
380806,237.8019031992097,83.2111884545347
383050,183.98908021818107,180.318322380436
385387,235.46851603931577,77.2923413841108
388298,214.7057818187173,89.64649479555099
390968,244.18513596250438,74.16601862227267
393017,233.68684876976448,109.97820887586451
395368,269.2465284167007,20.600429456694837
397579,265.1224250802105,14.915093834292138
399790,270.3367754874107,10.78507870304112
401921,185.27198812674618,159.89072064724908
404062,268.15707712521026,23.682493301175267
406080,276.65262013263157,10.504811700716141
408288,275.84325469209807,15.493891300916328
411251,270.07871056842504,28.306664677375164
413980,279.19951248299856,16.02544943417651
415941,203.50915801665732,161.98013810258115
418044,244.62440111474584,68.6285832908271
420230,199.59986814396962,140.22462928550482
423045,269.94259291726223,18.02789770422278
425163,146.9430090191768,168.48327253859338
428318,225.0200550011717,79.53289244282928
431340,181.28224124559145,162.69913642467765
434832,253.32283396825477,39.98475137988623
438334,254.75272287334687,38.00718634873698
440703,273.50067422373115,20.22712134018183
443489,256.641655219863,19.49131119904553
446263,239.17882438753878,88.90724746825073
449049,256.9293449683569,16.322087746936926
451911,247.81878139052634,34.20661669102451
455276,213.0536031565479,109.99306528076534
458067,278.71594223086424,13.83979155807233
461069,220.5484762339594,98.75127001535706
463351,220.28950381209506,101.97703804372907
465807,193.6255347246603,104.31905079263993
468526,230.90211039584446,80.27077458459974
470911,163.82128853945966,173.06872620632814
473261,191.29744853190192,143.65754656678962
475595,183.42559874339926,156.05446158223657
477403,92.1453164829822,209.63117073400684
479675,224.0106634709219,87.48716573787486
482393,144.05742753133157,184.42956690668933
485131,208.05695228764634,117.47862112779531
488822,235.67531410682312,43.66659370038627
491453,213.48495468786058,152.12530370482995
493978,229.85224550746247,109.91415230024174
496279,203.72193131167325,136.28531168224393
498825,157.1254160260334,172.22945993033102
501400,214.58959511343892,145.21868131180713
503968,219.9089507878335,139.16159394705772
506857,259.0691424026997,15.716267362471793
509133,215.9733700461912,158.06533477051826
511741,223.17849302071062,142.78316178097145
513987,233.7772754099276,144.66193306988316
516384,273.6277434906593,27.481295509664495
518626,186.12114962304227,286.90962084996596
521046,271.4631785534257,18.937903304483168
523777,272.77373109095015,14.35874179718644
526946,215.47025405116347,118.9709751203892
529253,256.218418262449,61.36655479611309
532156,232.4794239805975,95.6031550419965
534603,222.66170164763716,95.14233810672809
536964,268.3219549771813,12.505843777807968
539726,265.4161425778291,18.93243646380981
542326,259.8603510555151,17.074345498919843
544808,270.51295367574187,20.13360982485366
547419,264.07692871005895,17.174823368144086
550193,273.82229441276877,14.337183959180878
552748,277.943650499488,12.016247075900166
555140,266.5656823671615,13.519300946548032
557659,271.48932116546825,20.352346874546857
560505,159.76438057485421,131.65919797913227
562003,45.43822295738258,185.55939865031985
564017,9.092828881725685,208.99529880360046
567586,219.47655880369348,70.90493657313841
569710,85.30966897064934,185.82589855154995
571762,72.51966460978173,188.12554946420252
573704,-19.73361759737868,199.44195282578644
576881,-15.304208716067032,146.0166720907178
578618,-162.10312404633467,233.59990213424513
580250,-8.315931992126645,238.37106234537848
581335,-134.47663837429937,170.90538707847725
582385,-124.11921515530352,175.5565848067108
584764,-35.7801666487275,214.2942602123699
587667,29.52867900594673,189.83868861923693
590529,-52.40886080609603,194.78224735687047
593541,-47.13998094570678,198.09377502115728
599413,-59.002611408434234,167.83806072165086
605982,-38.71835042221103,118.42894004679087
615528,-16.289128611991668,71.21349484166976
625528,-38.316023262819854,17.090894442713186
635401,-52.513452432325906,28.36790654124056
640643,-59.32004547446303,150.02680359497603
648372,-6.374320434774363,92.08178320083157
653386,44.3750719590465,139.39737569711374
660440,133.9818363069759,105.19799747742915
664601,143.30677805660218,116.78268719666707
668826,106.15706075670303,181.13979118865777
672470,71.22585335885249,118.30885236607254
678415,47.05899655389409,162.79245259070066
685536,50.597503624768414,161.91123196709097
692615,87.51383222174283,122.99972582726876
699535,159.70095189440357,103.33434490240231
707146,87.31527292614278,126.82787428721187
711088,235.9607506505907,21.44649325678604
714441,238.60039431500454,23.76189776354248
718755,214.6390807330064,69.10767721536513
720802,37.88510055728109,152.140744078141
723448,102.70125848510902,160.09067457193245
726408,254.44448448966153,15.252854011389177
729000,164.2870899533587,150.4388465259758
731288,129.85983928164623,167.47077801892337
734291,197.9633446961883,130.8694780274024
737117,214.4801720562777,101.71268336430552
740152,144.5700555779044,153.39219049799635
743035,157.99238541568297,143.42129963105344
746487,171.05336832933762,150.28401328005674
749513,234.92701101112283,79.13130359078632
752087,162.20758462341578,129.93000728766847
754702,262.51194058815065,14.875834156659874
757250,219.94125982195092,133.09835838812785
759980,237.76307186427212,84.51122910927138
762192,168.03726414135005,144.90220671029377
764981,239.30522991880474,86.84069945509687
767782,220.95096767271238,119.3660621936413
770376,195.16831374380936,146.57758048176683
773108,246.15391355485244,66.84181204474834
775542,275.5141844118919,12.729666568022044
778366,246.1564631353831,66.7191213291318
781090,269.77162454487365,13.781263925710682
783902,267.29370884393677,14.379605825740832
786786,266.0703676099272,11.45746057546932
790482,259.3653837024601,18.23441954680413
793102,222.0331999148285,101.65381720076256
796623,258.69136165649115,46.21371971188221
799547,236.92357269752534,89.25366335971083
