frames_Epsilon,AvgRewardEpsilon(10),StdRewardEpsilon(10)
469286,183.2368698164206,65.81021961669413
473354,77.65050187075406,173.24668133649894
477462,121.82968525021049,197.9052834058509
483131,149.12241078423608,107.12177984663091
488152,224.05858400479013,32.354540001066724
492887,185.67292955829444,108.10572768967765
494383,-213.36872470515536,98.15956931520088
495754,-195.87509346070357,139.59993913807898
496859,-308.0774952492656,44.84756111369137
498056,-292.48957281854223,87.57102824019479
499427,-273.72293399778823,57.020870551926784
500996,-247.38477616402392,55.52589054316479
502484,-217.81338498775676,85.58694429567811
504900,-149.72897529927462,117.66835941410487
505934,-199.9390048632269,93.88248463956563
506948,-236.82779567635862,70.20620341935006
508076,-196.07733481367129,103.97681932873377
509310,-167.1794053079745,67.10973106727091
510358,-158.5213807697709,85.33441972431119
513305,-76.94842367546993,116.90074895364249
517920,-84.85164339350281,82.74770859075349
523964,11.6213092015955,144.39518139651287
528277,-48.33789604572222,150.96888438561805
533395,-98.06705688132332,176.00632057812138
540551,155.58698626342516,85.22567154579356
546744,159.26786143773842,91.9035685407134
550712,171.07866520069828,113.74243661022768
555645,130.62995483684364,115.76788788690922
558530,157.08018629503437,121.58018785212789
562050,178.12650315723408,141.6659940716884
565968,106.57948313995796,121.00213770128106
569385,162.28321246795218,144.0308853927446
572064,137.56986301659762,149.80024472071625
576787,112.75364320067283,113.04379415326014
581688,211.89445681098059,53.95940975259739
586652,213.59448791743444,45.289329277692005
590992,243.9811526972232,19.3816772664448
595019,199.29092380890583,131.53245382623766
599010,186.48548702727595,171.33363852018928
604618,199.22558360997687,77.15390567943618
607972,207.292153032863,83.55109837095492
611591,245.95909743219786,17.0529544254285
615240,159.37951348905602,152.10746738255588
618310,159.60727706544813,126.02604783947858
621179,181.71893229452357,96.37987789178533
624330,183.09554782220374,95.25369563668112
627490,-10.650404642734696,254.36138098201207
631152,206.85244161029033,135.0348122136699
635899,164.2370236452813,167.8404183409709
640893,220.75164601870392,21.240209685299412
646257,195.82574857168748,81.85285385936405
650917,162.36623327606176,111.02701449466389
656130,205.7106267381605,103.97493458952418
659203,197.9817374924666,115.07849404310087
662157,183.0489365951338,112.75779282815307
664542,84.49353377497887,171.50436689886982
666835,73.79886922290422,187.79279427540058
668734,101.39612778380291,154.76999761324848
670958,72.81635770887125,144.12968199400447
674721,135.98421150051885,138.6547212515785
677812,181.1764703313459,132.7627369010171
682499,204.60310598216552,91.61240438107107
685642,216.68606719019454,92.88336957413962
687832,127.48957894857344,156.10965200181826
691097,241.853889348851,16.84402416602597
694341,254.4450953067616,13.260925701578152
697170,224.7501660659037,84.14457486702128
699685,215.9260716368605,117.1504614750947
702412,158.6910874548943,137.14337265368903
705173,145.87742430470445,214.66659902662732
708940,260.43267223648365,28.372692167652627
711665,225.44357837650514,120.98532658907456
715857,166.58455278585134,150.57872358499546
718585,181.63815443800777,141.87632700730182
720757,109.25135220274323,178.31743507053784
723588,134.11941403689707,201.94644533761414
726462,111.7358666235993,221.1773156690405
730894,203.23562028433707,81.91273708862761
733328,179.95359671120337,121.7731099390496
736205,256.32604363997734,22.91074769954619
739380,230.56602090356265,92.01928904299034
742675,246.47458357301994,15.456360763827334
745351,196.09668652520742,145.4368829253921
747630,257.73867723012023,12.412737875562911
750479,229.14951791647854,150.93065231393152
754563,247.54794219141382,41.460164044825326
757183,239.203103712763,79.64218985274049
759975,238.15231456481024,81.127520049254
762668,212.77294928423598,152.7487635739048
765710,250.9936707528296,36.79967233575968
768187,258.4085512630398,19.279350658543816
771432,222.65442328687382,83.89415407623336
774279,121.13334220977931,207.67287987603746
777009,251.80295892426116,31.537864470586772
779823,250.85691307600192,22.388093100615187
783450,227.279163126813,33.345130091200176
786131,217.38827065347292,80.15424358449032
788604,246.37441433482118,62.372088518891516
790806,139.3375737329979,196.05451144084495
793313,123.92061329549963,200.33136599674077
796117,154.00638888324073,181.9309025848452
798723,161.19327586503474,192.43054302723567
