frames_RND,AvgRewardRND(10),StdRewardRND(10)
346283,214.2127390221959,104.96196184228148
348873,255.90213085245742,10.028632877965443
352398,174.78410238941012,179.03581116229125
355433,245.79110598339784,23.874765703309265
358298,217.35322279078127,81.47156379287189
361584,253.230060944836,22.926886588328205
364499,248.4608457744329,23.654299064925567
367246,241.07301360699884,82.35960724825163
369979,205.73218786430576,96.27375321876688
373531,235.4159299160371,43.179251687878164
377405,173.65952234626533,92.80824473477576
379795,40.39893407686037,232.06983701012246
381293,12.53789417206767,128.75388871968775
382997,-31.227210893137688,162.98400539934607
384661,-80.2027523592578,270.6697159232403
385771,-198.01339104050976,192.9977024352102
387002,-133.04661736089125,144.20080720953
387983,-186.04182937175835,117.66876192601245
389815,-202.83372100038218,117.3534377429303
392741,-136.61675640143716,135.02827560417006
393675,-148.55395111295124,96.98389954065979
398636,-148.02129518467305,135.16614966776223
401613,-78.62038736335309,137.51395142220804
405664,-1.4824042118823872,115.46292579728116
409809,-36.55050588167059,194.4217587180954
415078,220.4913032238581,36.221285459001166
418966,252.0389745518076,20.76404873508698
421776,253.76108461112008,7.058288434788761
424584,261.90549295557247,17.60054305774633
427090,265.82475594319806,10.398988094233115
429559,260.1045983728203,24.191706798128855
432162,239.86936824174387,85.217264934274
434537,241.25320592998173,78.19101395579465
437803,263.29137594521546,14.667847230358245
440236,266.701869498591,19.13879298990841
442970,254.23678766118937,28.427515092428127
446116,262.3783647494003,13.207946898311116
449006,264.5493653355919,17.191326766349693
452292,219.14532937117724,77.92250614575158
456017,248.71967709069932,30.17366952630225
460766,187.36735503373157,104.92084014696344
464053,164.4407582217569,150.72691943539854
466953,181.8574970512502,115.47410102527338
471053,200.21679633213907,86.81204320710363
474177,203.29998803029918,135.5434649998821
477573,201.26980948259262,88.71992132205291
480020,258.27902260052673,22.314459826785516
482392,200.4236388865922,230.5292957703111
485322,250.59095966789724,34.39950983643098
487965,270.1839105659934,17.521051939234322
490498,264.47026279385483,19.768076341219363
493464,265.21321224755894,18.317548188997783
495580,268.4061996557048,17.47467116973533
498298,268.0392754277685,37.445983750536335
500334,227.81591985910782,116.2756033559044
503096,254.66136588000873,39.026185313870094
505310,278.302742899083,16.219342427840893
507561,260.5499772993413,16.063810474441958
509836,220.4154236032845,117.5670042390571
512265,244.51517979574788,94.52927209118097
514768,243.34850403419878,75.85420537209002
517170,252.62115037914614,81.39366860009086
519677,242.4816476320096,74.04570147256896
521970,283.4253878180424,22.132523980002627
524415,273.16227777566553,18.849356717955665
527156,275.56377484068946,25.171723540858284
529790,256.517174386236,21.045133821319908
532281,276.4968141336884,28.916284545936538
534567,239.10578684665728,87.70963839645567
537417,270.89573827350125,18.53068048506046
539748,267.3396458759718,15.453900704530586
542411,183.98652088774506,237.2036644133233
544825,237.3508046101593,93.15245367983488
547977,254.87198100040337,44.60833056669632
550544,242.41455909467035,88.59981306419229
553454,230.5625077635149,63.23485393259033
557512,227.96040660716776,77.13774765234416
560088,239.6507388511392,75.09745261778818
562825,239.9046996917701,69.00690513957822
565843,251.73491690017755,42.93793104586045
568924,226.61806351388333,82.1135636403592
571470,211.0341041820963,119.65184629679862
574334,231.07927550697065,72.38422156856679
577246,214.69764279598567,127.54620089546937
580229,240.5058436452179,64.50394816596763
583132,262.89696779164916,22.35985710594378
586098,225.09294717675152,72.62969915386306
588841,273.5945232683796,23.47956530600669
591578,274.4980892829166,25.20594752531395
594687,263.52300392801806,28.06976087049759
597767,258.4982322513266,23.29791352750957
600101,214.27860765852068,89.95816054936807
602172,193.37197530729486,100.7869351380334
605253,232.06714385554574,76.81825037750069
607543,151.40062314216797,114.5028863698966
610494,201.18285326086868,87.12848873162486
613945,182.57645985943842,141.30039612565082
617538,204.67359655759304,92.32053728366749
620693,184.4614927493842,123.20259435862037
624741,152.01636628767037,158.2681380261002
628715,168.23996813808733,166.68659784756315
632268,231.70031295928567,72.3796791500062
634558,162.67167141573196,151.64358837509172
637324,278.2103168487759,11.517441841851793
640383,228.59004840728576,70.46184752917154
643210,251.42988426683223,76.9449593865162
648011,144.6014527910781,201.30453310172848
651894,218.38166739074148,82.74340652869819
655420,238.5902555550634,23.959050945104543
658452,261.4743393673724,29.029894155336976
661904,249.14517587003124,31.321997505747078
664379,206.02062716752425,137.4344282827897
667064,243.35920185959534,71.87641470198761
670162,239.90524288995644,90.92062066307487
673537,254.02609638989824,61.743432851576415
676440,190.60812805690696,139.79227439840452
679139,209.16620750727662,99.95198822056862
682694,218.86377630104897,67.48685003216016
686109,64.9211278880247,218.85517214902387
690036,195.72299507904933,98.2950772942722
693653,207.2142373711518,71.08048089046886
698385,176.6114407454786,79.86007243755606
703558,192.36584493755603,74.99628168742079
707910,241.6342290938597,17.139836536196917
712141,246.3483968965492,33.02265336596792
716573,234.5298392239864,21.940970584128152
720193,263.39110960744927,21.11995237138942
723292,254.8638955589791,15.226196774008438
726745,264.56015041696133,16.590610754342286
729964,273.39217366247755,17.656394090966824
732493,210.25981880151238,107.76757482127447
735992,212.95759226942405,106.23306266819895
738447,127.50644510659274,155.125550194518
739947,-12.790622088379044,68.33493909886579
742644,183.06888093943638,121.57553887892016
744800,105.79367188852844,121.32906614209386
747841,168.96183209685213,107.19950069583757
751878,207.87268849559473,94.47442647856938
755105,221.9479711465859,133.07548614447882
757968,232.03630400075605,75.56989491225946
761033,265.63902451993874,19.781667312191427
763962,271.222318114539,21.873881355913554
766543,260.6279207725087,6.3992936655279165
769240,268.1942546188888,18.643058113260068
771778,225.48375730903408,118.0657315092873
774233,269.38022214405055,14.115682409537008
776682,157.0412312637276,150.86442236671368
778973,170.41780247897154,113.16523966405241
781699,148.66998999848457,135.8718162111911
784335,213.47713215052045,113.29343602593784
787091,226.48115454645875,111.79721628959827
790474,214.8564198514212,66.36392365099276
793198,206.02779319862756,114.44286105183089
796488,240.40873191986657,58.70981475498621
799427,267.51654901226186,17.261384375337904
